latency,layer,arch,subarch,arch_dim,model,normalized_latency
1363.1488,projection,mugi,lut,256x8,llama_2_13b,0.1834702576779781
3286.6222080000025,attention,mugi,lut,256x8,llama_2_13b,0.4423562734984807
2760.3763200000003,ffn,mugi,lut,256x8,llama_2_13b,0.3715272717979057
19.660736,nonlinear,mugi,lut,256x8,llama_2_13b,0.002646197025635573
6979.3218560000005,projection,mugi,lut,256x8,llama_2_70b,0.19450286963292818
10517.19106560001,attention,mugi,lut,256x8,llama_2_70b,0.29309779444809647
18320.719872,ffn,mugi,lut,256x8,llama_2_70b,0.5105700327864364
65.6406528,nonlinear,mugi,lut,256x8,llama_2_70b,0.0018293031325389989
3925.868544000001,projection,mugi,lut,256x8,llama_2_70b_GQA,0.16615337905869249
1315.7498880000012,attention,mugi,lut,256x8,llama_2_70b_GQA,0.055686095302761196
18320.719872,ffn,mugi,lut,256x8,llama_2_70b_GQA,0.7753824356072315
65.6406528,nonlinear,mugi,lut,256x8,llama_2_70b_GQA,0.002778090031314717
1395.8643712000003,projection,carat,,128x8,llama_2_7b,0.33071756772004646
2790.6329804800002,attention,carat,,128x8,llama_2_7b,0.6611755201619472
2813.5391232,ffn,carat,,128x8,llama_2_7b,0.6666025974357186
70.7307264,nonlinear,carat,,128x8,llama_2_7b,0.01675799904396906
2726.2976,projection,carat,,128x8,llama_2_13b,0.3669405153559562
4360.364032,attention,carat,,128x8,llama_2_13b,0.5868743841617493
5520.752640000001,ffn,carat,,128x8,llama_2_13b,0.7430545435958114
129.46049280000034,nonlinear,carat,,128x8,llama_2_13b,0.017424473376005677
13958.643712000001,projection,carat,,128x8,llama_2_70b,0.38900573926585635
13953.164902400002,attention,carat,,128x8,llama_2_70b,0.3888530533443071
36641.439744,ffn,carat,,128x8,llama_2_70b,1.0211400655728728
369.22867199999996,nonlinear,carat,,128x8,llama_2_70b,0.010289830120531867
7851.737088000001,projection,carat,,128x8,llama_2_70b_GQA,0.33230675811738497
1745.2466176,attention,carat,,128x8,llama_2_70b_GQA,0.07386355899465229
36641.439744,ffn,carat,,128x8,llama_2_70b_GQA,1.550764871214463
369.22867199999996,nonlinear,carat,,128x8,llama_2_70b_GQA,0.01562675642614528
697.9321856000001,projection,carat,,256x8,llama_2_7b,0.16535878386002323
2103.438213120002,attention,carat,,256x8,llama_2_7b,0.4983607175920786
1406.7695616,ffn,carat,,256x8,llama_2_7b,0.3333012987178593
35.3653632,nonlinear,carat,,256x8,llama_2_7b,0.00837899952198453
1363.1488,projection,carat,,256x8,llama_2_13b,0.1834702576779781
3286.6222080000025,attention,carat,,256x8,llama_2_13b,0.4423562734984807
2760.3763200000003,ffn,carat,,256x8,llama_2_13b,0.3715272717979057
83.59637760000003,nonlinear,carat,,256x8,llama_2_13b,0.011251485486556977
6979.3218560000005,projection,carat,,256x8,llama_2_70b,0.19450286963292818
10517.19106560001,attention,carat,,256x8,llama_2_70b,0.29309779444809647
18320.719872,ffn,carat,,256x8,llama_2_70b,0.5105700327864364
184.61433599999998,nonlinear,carat,,256x8,llama_2_70b,0.005144915060265934
3925.868544000001,projection,carat,,256x8,llama_2_70b_GQA,0.16615337905869249
1315.7498880000012,attention,carat,,256x8,llama_2_70b_GQA,0.055686095302761196
18320.719872,ffn,carat,,256x8,llama_2_70b_GQA,0.7753824356072315
184.61433599999998,nonlinear,carat,,256x8,llama_2_70b_GQA,0.00781337821307264
1385.1269529600002,projection,systolic,mac,16x16,llama_2_7b,0.32817358642989225
2753.806991360007,attention,systolic,mac,16x16,llama_2_7b,0.6524504593308731
2791.89651456,ffn,systolic,mac,16x16,llama_2_7b,0.6614748851477514
565.8458112,nonlinear,systolic,mac,16x16,llama_2_7b,0.13406399235175248
2705.3260800000003,projection,systolic,mac,16x16,llama_2_13b,0.36411789600706423
4302.82342400001,attention,systolic,mac,16x16,llama_2_13b,0.5791298223232283
5478.285312,ffn,systolic,mac,16x16,llama_2_13b,0.737338739414305
884.73312,nonlinear,systolic,mac,16x16,llama_2_13b,0.11907886615360078
13851.269529600002,projection,systolic,mac,16x16,llama_2_70b,0.38601338742534974
13769.034956800035,attention,systolic,mac,16x16,llama_2_70b,0.38372163749281424
36359.5825152,ffn,systolic,mac,16x16,llama_2_70b,1.0132851419915432
2953.8293759999997,nonlinear,systolic,mac,16x16,llama_2_70b,0.08231864096425494
7791.3391104,projection,systolic,mac,16x16,llama_2_70b_GQA,0.3297505522857127
1721.4963712000044,attention,systolic,mac,16x16,llama_2_70b_GQA,0.07285838430563554
36359.5825152,ffn,systolic,mac,16x16,llama_2_70b_GQA,1.5388359106666596
2953.8293759999997,nonlinear,systolic,mac,16x16,llama_2_70b_GQA,0.12501405140916225
1385.1269529600002,projection,systolic,figna,16x16,llama_2_7b,0.32817358642989225
2753.806991360007,attention,systolic,figna,16x16,llama_2_7b,0.6524504593308731
2791.89651456,ffn,systolic,figna,16x16,llama_2_7b,0.6614748851477514
565.8458112,nonlinear,systolic,figna,16x16,llama_2_7b,0.13406399235175248
2705.3260800000003,projection,systolic,figna,16x16,llama_2_13b,0.36411789600706423
4302.82342400001,attention,systolic,figna,16x16,llama_2_13b,0.5791298223232283
5478.285312,ffn,systolic,figna,16x16,llama_2_13b,0.737338739414305
884.73312,nonlinear,systolic,figna,16x16,llama_2_13b,0.11907886615360078
13851.269529600002,projection,systolic,figna,16x16,llama_2_70b,0.38601338742534974
13769.034956800035,attention,systolic,figna,16x16,llama_2_70b,0.38372163749281424
36359.5825152,ffn,systolic,figna,16x16,llama_2_70b,1.0132851419915432
2953.8293759999997,nonlinear,systolic,figna,16x16,llama_2_70b,0.08231864096425494
7791.3391104,projection,systolic,figna,16x16,llama_2_70b_GQA,0.3297505522857127
1721.4963712000044,attention,systolic,figna,16x16,llama_2_70b_GQA,0.07285838430563554
36359.5825152,ffn,systolic,figna,16x16,llama_2_70b_GQA,1.5388359106666596
2953.8293759999997,nonlinear,systolic,figna,16x16,llama_2_70b_GQA,0.12501405140916225
1385.1269529600002,projection,systolic,taylor,16x16,llama_2_7b,0.32817358642989225
2753.806991360007,attention,systolic,taylor,16x16,llama_2_7b,0.6524504593308731
2791.89651456,ffn,systolic,taylor,16x16,llama_2_7b,0.6614748851477514
125.7435136,nonlinear,systolic,taylor,16x16,llama_2_7b,0.029791998300389443
2705.3260800000003,projection,systolic,taylor,16x16,llama_2_13b,0.36411789600706423
4302.82342400001,attention,systolic,taylor,16x16,llama_2_13b,0.5791298223232283
5478.285312,ffn,systolic,taylor,16x16,llama_2_13b,0.737338739414305
196.60736000000003,nonlinear,systolic,taylor,16x16,llama_2_13b,0.026461970256355733
13851.269529600002,projection,systolic,taylor,16x16,llama_2_70b,0.38601338742534974
13769.034956800035,attention,systolic,taylor,16x16,llama_2_70b,0.38372163749281424
36359.5825152,ffn,systolic,taylor,16x16,llama_2_70b,1.0132851419915432
656.4065280000001,nonlinear,systolic,taylor,16x16,llama_2_70b,0.01829303132538999
7791.3391104,projection,systolic,taylor,16x16,llama_2_70b_GQA,0.3297505522857127
1721.4963712000044,attention,systolic,taylor,16x16,llama_2_70b_GQA,0.07285838430563554
36359.5825152,ffn,systolic,taylor,16x16,llama_2_70b_GQA,1.5388359106666596
656.4065280000001,nonlinear,systolic,taylor,16x16,llama_2_70b_GQA,0.027780900313147172
1385.1269529600002,projection,systolic,pwl,16x16,llama_2_7b,0.32817358642989225
2753.806991360007,attention,systolic,pwl,16x16,llama_2_7b,0.6524504593308731
2791.89651456,ffn,systolic,pwl,16x16,llama_2_7b,0.6614748851477514
62.8717568,nonlinear,systolic,pwl,16x16,llama_2_7b,0.014895999150194721
2705.3260800000003,projection,systolic,pwl,16x16,llama_2_13b,0.36411789600706423
4302.82342400001,attention,systolic,pwl,16x16,llama_2_13b,0.5791298223232283
5478.285312,ffn,systolic,pwl,16x16,llama_2_13b,0.737338739414305
98.30368000000001,nonlinear,systolic,pwl,16x16,llama_2_13b,0.013230985128177867
13851.269529600002,projection,systolic,pwl,16x16,llama_2_70b,0.38601338742534974
13769.034956800035,attention,systolic,pwl,16x16,llama_2_70b,0.38372163749281424
36359.5825152,ffn,systolic,pwl,16x16,llama_2_70b,1.0132851419915432
328.20326400000005,nonlinear,systolic,pwl,16x16,llama_2_70b,0.009146515662694995
7791.3391104,projection,systolic,pwl,16x16,llama_2_70b_GQA,0.3297505522857127
1721.4963712000044,attention,systolic,pwl,16x16,llama_2_70b_GQA,0.07285838430563554
36359.5825152,ffn,systolic,pwl,16x16,llama_2_70b_GQA,1.5388359106666596
328.20326400000005,nonlinear,systolic,pwl,16x16,llama_2_70b_GQA,0.013890450156573586
1385.1269529600002,projection,simd,mac,16x16,llama_2_7b,0.32817358642989225
2753.806991360007,attention,simd,mac,16x16,llama_2_7b,0.6524504593308731
2791.89651456,ffn,simd,mac,16x16,llama_2_7b,0.6614748851477514
565.8458112,nonlinear,simd,mac,16x16,llama_2_7b,0.13406399235175248
2705.3260800000003,projection,simd,mac,16x16,llama_2_13b,0.36411789600706423
4302.82342400001,attention,simd,mac,16x16,llama_2_13b,0.5791298223232283
5478.285312,ffn,simd,mac,16x16,llama_2_13b,0.737338739414305
884.73312,nonlinear,simd,mac,16x16,llama_2_13b,0.11907886615360078
13851.269529600002,projection,simd,mac,16x16,llama_2_70b,0.38601338742534974
13769.034956800035,attention,simd,mac,16x16,llama_2_70b,0.38372163749281424
36359.5825152,ffn,simd,mac,16x16,llama_2_70b,1.0132851419915432
2953.8293759999997,nonlinear,simd,mac,16x16,llama_2_70b,0.08231864096425494
7791.3391104,projection,simd,mac,16x16,llama_2_70b_GQA,0.3297505522857127
1721.4963712000044,attention,simd,mac,16x16,llama_2_70b_GQA,0.07285838430563554
36359.5825152,ffn,simd,mac,16x16,llama_2_70b_GQA,1.5388359106666596
2953.8293759999997,nonlinear,simd,mac,16x16,llama_2_70b_GQA,0.12501405140916225
1385.1269529600002,projection,simd,figna,16x16,llama_2_7b,0.32817358642989225
2753.806991360007,attention,simd,figna,16x16,llama_2_7b,0.6524504593308731
2791.89651456,ffn,simd,figna,16x16,llama_2_7b,0.6614748851477514
565.8458112,nonlinear,simd,figna,16x16,llama_2_7b,0.13406399235175248
2705.3260800000003,projection,simd,figna,16x16,llama_2_13b,0.36411789600706423
4302.82342400001,attention,simd,figna,16x16,llama_2_13b,0.5791298223232283
5478.285312,ffn,simd,figna,16x16,llama_2_13b,0.737338739414305
884.73312,nonlinear,simd,figna,16x16,llama_2_13b,0.11907886615360078
13851.269529600002,projection,simd,figna,16x16,llama_2_70b,0.38601338742534974
13769.034956800035,attention,simd,figna,16x16,llama_2_70b,0.38372163749281424
36359.5825152,ffn,simd,figna,16x16,llama_2_70b,1.0132851419915432
2953.8293759999997,nonlinear,simd,figna,16x16,llama_2_70b,0.08231864096425494
7791.3391104,projection,simd,figna,16x16,llama_2_70b_GQA,0.3297505522857127
1721.4963712000044,attention,simd,figna,16x16,llama_2_70b_GQA,0.07285838430563554
36359.5825152,ffn,simd,figna,16x16,llama_2_70b_GQA,1.5388359106666596
2953.8293759999997,nonlinear,simd,figna,16x16,llama_2_70b_GQA,0.12501405140916225
