id,open_user_id,closer_id,status,source_date
675860,Paul Park,Paul Park,new,2025-02-06 18:07:46
670421,Paul Park,Paul Park,in_program,2025-05-18 15:42:05
670325,Paul Park,Paul Park,new,2025-01-02 19:03:06
668048,Paul Park,Paul Park,new,2025-05-16 16:32:32
667816,Paul Park,Paul Park,new,2025-05-06 16:15:57
667266,Paul Park,Paul Park,new,2025-02-16 20:30:23
665007,Paul Park,Paul Park,new,2025-04-04 16:31:55
665004,Paul Park,Paul Park,new,2025-04-13 23:53:08
663708,Paul Park,Paul Park,new,2025-02-08 05:08:18
663621,Paul Park,Paul Park,new,2025-05-05 16:01:37
660559,Paul Park,Paul Park,new,2025-04-28 04:57:54
658740,Paul Park,Paul Park,new,2025-05-06 00:57:07
652809,Paul Park,Paul Park,new,2025-03-02 21:20:40
647550,Paul Park,Paul Park,dont_call,2025-05-19 16:06:40
643548,Paul Park,Paul Park,new,2025-05-20 00:25:38
639428,Paul Park,Paul Park,new,2025-05-15 22:34:39
636619,Paul Park,Paul Park,new,2025-05-09 00:52:19
635620,Paul Park,Paul Park,utr,2025-02-22 23:39:24
633821,Paul Park,Paul Park,new,2025-03-20 19:30:33
632932,Paul Park,Paul Park,new,2025-03-17 23:12:13
629957,Paul Park,Paul Park,dont_call,2025-05-20 16:20:21
629946,Paul Park,Paul Park,new,2025-05-05 16:43:34
620234,Paul Park,Paul Park,dont_call,2025-05-05 18:10:41
619125,Paul Park,Paul Park,new,2025-03-17 13:46:33
618703,Paul Park,Paul Park,dont_call,2025-05-19 20:45:14
618583,Paul Park,Paul Park,dont_call,2025-04-08 12:50:59
615819,Paul Park,Paul Park,new,2025-03-27 00:13:29
615694,Paul Park,Paul Park,new,2024-12-22 18:45:17
611468,Paul Park,Paul Park,new,2025-03-26 02:14:20
610522,Paul Park,Paul Park,new,2025-05-06 17:16:12
607848,Paul Park,Paul Park,new,2025-05-06 16:31:23
607847,Paul Park,Paul Park,dont_call,2025-05-18 04:46:38
602979,Paul Park,Paul Park,dont_call,2025-05-19 13:51:28
601543,Paul Park,Paul Park,new,2025-01-04 03:12:13
600345,Paul Park,Paul Park,new,2025-02-14 03:31:08
595953,Paul Park,Paul Park,dont_call,2025-05-18 13:45:08
594126,Paul Park,Paul Park,new,2025-03-22 14:35:26
593287,Paul Park,Paul Park,new,2025-05-07 16:52:43
589621,Paul Park,Paul Park,new,2025-03-29 13:36:07
589554,Paul Park,Paul Park,in_program,2025-02-06 19:07:20
582892,Paul Park,Paul Park,new,2025-03-04 15:58:28
579475,Paul Park,Paul Park,new,2025-05-08 00:07:04
575130,Paul Park,Paul Park,new,2025-01-17 11:15:42
569798,Paul Park,Paul Park,new,2025-04-05 00:28:51
568650,Paul Park,Paul Park,new,2025-03-15 04:53:09
567247,Paul Park,Paul Park,new,2025-05-06 14:47:49
566335,Paul Park,Paul Park,new,2025-05-06 14:05:03
564184,Paul Park,Paul Park,new,2025-05-07 13:21:34
564107,Paul Park,Paul Park,dont_call,2025-05-06 17:41:28
561399,Paul Park,Paul Park,new,2025-05-06 14:05:01
561269,Paul Park,Paul Park,new,2025-05-06 14:00:28
556582,Paul Park,Paul Park,new,2025-05-21 23:57:54
552585,Paul Park,Paul Park,new,2025-05-06 17:16:33
551799,Paul Park,Paul Park,dont_call,2025-05-20 15:01:56
549784,Paul Park,Paul Park,new,2025-03-05 07:52:35
549219,Paul Park,Paul Park,utr,2025-05-21 18:40:47
547394,Paul Park,Paul Park,new,2025-05-07 20:03:57
547281,Paul Park,Paul Park,utr,2025-05-16 22:20:56
540288,Paul Park,Paul Park,dont_call,2025-05-06 14:01:09
539810,Paul Park,Paul Park,new,2025-02-14 01:14:25
535339,Paul Park,Paul Park,new,2025-05-06 16:09:01
531502,Paul Park,Paul Park,new,2025-01-30 16:49:10
530742,Paul Park,Paul Park,new,2025-04-02 22:57:26
529713,Paul Park,Paul Park,new,2025-03-01 23:56:11
524022,Paul Park,Paul Park,new,2025-02-21 02:14:43
521546,Paul Park,Paul Park,utr,2025-04-27 05:47:29
516941,Paul Park,Paul Park,new,2025-03-17 13:46:27
512464,Paul Park,Paul Park,new,2025-05-07 14:00:37
510976,Paul Park,Paul Park,new,2025-02-06 00:05:06
506876,Paul Park,Paul Park,new,2025-05-11 19:23:30
498805,Paul Park,Paul Park,new,2025-04-07 03:01:59
498065,Paul Park,Paul Park,new,2025-03-10 14:38:53
492578,Paul Park,Paul Park,new,2025-01-30 18:23:32
487244,Paul Park,Paul Park,new,2025-05-08 01:53:33
487156,Paul Park,Paul Park,new,2025-01-30 15:33:43
485925,Paul Park,Paul Park,utr,2025-05-08 16:55:14
480656,Paul Park,Paul Park,new,2025-01-01 01:29:40
479176,Paul Park,Paul Park,new,2025-02-13 14:49:20
473602,Paul Park,Paul Park,new,2025-02-09 13:26:13
469232,Paul Park,Paul Park,new,2025-03-01 00:46:10
467256,Paul Park,Paul Park,new,2025-01-12 16:40:50
462000,Paul Park,Paul Park,new,2025-01-11 22:54:47
454600,Paul Park,Paul Park,new,2025-05-17 13:26:41
449370,Paul Park,Paul Park,dont_call,2025-03-03 16:11:15
440430,Paul Park,Paul Park,new,2025-05-15 10:37:34
427372,Paul Park,Paul Park,new,2025-01-02 17:35:07
424849,Paul Park,Paul Park,dont_call,2025-05-17 04:00:23
421503,Paul Park,Paul Park,new,2025-05-08 00:02:05
416230,Paul Park,Paul Park,utr,2025-05-07 15:53:11
416167,Paul Park,Paul Park,new,2025-04-28 04:48:40
413100,Paul Park,Paul Park,dont_call,2025-02-04 14:53:12
408155,Paul Park,Paul Park,dont_call,2025-05-06 18:39:08
407610,Paul Park,Paul Park,new,2025-03-21 06:38:42
397405,Paul Park,Paul Park,new,2025-05-02 17:07:26
390855,Paul Park,Paul Park,new,2025-05-07 19:18:35
380671,Paul Park,Paul Park,new,2025-02-19 21:21:32
380195,Paul Park,Paul Park,utr,2025-05-10 17:11:13
379650,Paul Park,Paul Park,dont_call,2025-04-03 02:24:54
378721,Paul Park,Paul Park,new,2025-03-17 13:46:07
376441,Paul Park,Paul Park,new,2025-02-14 02:10:24
370903,Paul Park,Paul Park,new,2025-04-27 16:02:12
370401,Paul Park,Paul Park,new,2025-02-07 17:06:11
369090,Paul Park,Paul Park,new,2025-04-09 20:18:43
362578,Paul Park,Paul Park,new,2025-03-10 14:39:31
356548,Paul Park,Paul Park,new,2025-04-10 08:27:44
352148,Paul Park,Paul Park,new,2025-03-22 13:17:10
350241,Paul Park,Paul Park,new,2025-02-05 20:05:11
341850,Paul Park,Paul Park,new,2025-04-26 10:30:17
335745,Paul Park,Paul Park,new,2025-02-28 13:06:17
330648,Paul Park,Paul Park,new,2025-03-12 03:06:06
325122,Paul Park,Paul Park,new,2025-05-12 01:50:33
324237,Paul Park,Paul Park,new,2025-05-06 14:21:59
309082,Paul Park,Paul Park,new,2025-03-02 06:23:29
308070,Paul Park,Paul Park,new,2025-02-28 21:09:09
305646,Paul Park,Paul Park,dont_call,2025-02-20 15:17:24
298539,Paul Park,Paul Park,new,2025-05-12 17:05:47
295431,Paul Park,Paul Park,new,2025-03-25 02:49:04
293623,Paul Park,Paul Park,new,2025-04-15 02:54:20
283255,Paul Park,Paul Park,new,2025-01-23 14:51:47
275600,Paul Park,Paul Park,new,2025-04-10 03:12:21
268148,Paul Park,Paul Park,dont_call,2025-05-22 17:11:18
263431,Paul Park,Paul Park,new,2025-02-28 18:35:04
257806,Paul Park,Paul Park,dont_call,2025-05-16 12:48:25
245612,Paul Park,Paul Park,new,2025-02-07 04:37:02
244731,Paul Park,Paul Park,new,2025-03-29 09:20:30
211204,Paul Park,Paul Park,new,2025-02-08 00:41:17
209668,Paul Park,Paul Park,new,2025-05-13 11:25:44
204591,Paul Park,Paul Park,new,2025-05-08 23:39:43
204411,Paul Park,Paul Park,new,2025-02-15 01:46:33
196063,Paul Park,Paul Park,new,2025-03-03 23:07:59
192842,Paul Park,Paul Park,new,2025-05-12 17:46:10
180675,Paul Park,Paul Park,new,2025-01-31 21:14:56
173496,Paul Park,Paul Park,new,2025-04-21 11:40:45
162451,Paul Park,Paul Park,new,2025-02-02 14:33:27
149389,Paul Park,Paul Park,new,2025-05-19 11:21:44
142909,Paul Park,Paul Park,utr,2025-05-08 15:31:00
128802,Paul Park,Paul Park,new,2025-02-21 22:13:09
124771,Paul Park,Paul Park,new,2025-05-09 22:28:10
114295,Paul Park,Paul Park,new,2025-03-04 23:14:09
113520,Paul Park,Paul Park,new,2025-03-14 01:23:46
93576,Paul Park,Paul Park,new,2025-05-09 16:40:38
85532,Paul Park,Paul Park,new,2025-03-11 14:40:26
74761,Paul Park,Paul Park,new,2025-05-04 05:47:53
64574,Paul Park,Paul Park,new,2025-02-22 17:57:04
53012,Paul Park,Paul Park,new,2025-04-04 19:12:41
41269,Paul Park,Paul Park,new,2025-05-06 17:43:38
27514,Paul Park,Paul Park,new,2025-05-09 16:06:57
10097,Paul Park,Paul Park,new,2025-03-05 19:29:02
