result_id,fixture_id,home_score,away_score,player_id
1451,1451,3,2,
1452,1452,1,0,
1453,1453,1,2,
1454,1454,2,1,
1455,1455,1,1,
1456,1456,4,0,
1457,1457,2,4,
1458,1458,1,1,
1459,1459,1,0,
1460,1460,3,0,
1461,1461,2,0,
1462,1462,3,1,
1463,1463,0,0,
1464,1464,5,1,
1465,1465,0,3,
1466,1466,0,0,
1467,1467,2,2,
1468,1468,1,0,
1469,1469,1,0,
1470,1470,2,0,
1471,1471,0,0,
1472,1472,1,1,
1473,1473,0,1,
1474,1474,2,0,
1475,1475,1,2,
1476,1476,1,2,
1477,1477,0,3,
1478,1478,0,4,
1479,1479,1,0,
1480,1480,3,1,
1481,1481,1,2,
1482,1482,3,0,
1483,1483,3,0,
1484,1484,1,3,
1485,1485,2,2,
1486,1486,1,0,
1487,1487,4,0,
1488,1488,1,1,
1489,1489,2,1,
1490,1490,1,2,
1491,1491,0,4,
1492,1492,5,0,
1493,1493,1,2,
1494,1494,0,3,
1495,1495,3,0,
1496,1496,0,0,
1497,1497,1,5,
1498,1498,3,0,
1499,1499,1,0,
1500,1500,1,1,
1501,1501,1,1,
1502,1502,1,5,
1503,1503,2,2,
1504,1504,1,1,
1505,1505,2,3,
1506,1506,2,0,
1507,1507,1,2,
1508,1508,3,2,
1509,1509,1,1,
1510,1510,1,1,
1511,1511,5,1,
1512,1512,1,2,
1513,1513,3,1,
1514,1514,1,2,
1515,1515,2,1,
1516,1516,1,0,
1517,1517,4,1,
1518,1518,3,1,
1519,1519,3,2,
1520,1520,0,5,
