player_id,fpl_api_id,name
390,282,Axel Tuanzebe
391,283,Christian Walton
392,284,Luke Woolfenden
393,359,Kalvin Phillips
394,568,Arijanet Muric
395,569,Jaden Philogene
396,583,Conor Townsend
397,611,Sam Szmodics
398,619,Jens Cajuste
399,630,Dara O'Shea
400,631,Jack Clarke
401,632,Chiedozie Ogbene
402,715,Ben Godfrey
403,743,Kieran McKenna
404,764,Alex Palmer
405,799,Somto Boniface
406,800,Tom Taylor
407,117,Facundo Buonanotte
408,192,Jordan Ayew
409,198,Odsonne Edouard
410,285,Boubakary Soumaré
411,286,Tom Cannon
412,287,Hamza Choudhury
413,288,Conor Coady
414,289,Patson Daka
415,290,Bobby De Cordova-Reid
416,291,Wout Faes
417,292,Michael Golding
418,293,Mads Hermansen
419,294,Daniel Iversen
420,295,James Justin
421,296,Victor Kristiansen
422,297,Wanya Marçal-Madivádua
423,298,Stephy Mavididi
424,299,Kasey McAteer
425,300,Wilfred Ndidi
426,301,Caleb Okoli
427,302,Ricardo Barbosa Pereira
428,303,Harry Souttar
429,304,Jakub Stolarczyk
430,305,Luke Thomas
431,306,Jamie Vardy
432,307,Jannik Vestergaard
433,308,Danny Ward
434,309,Harry Winks
435,501,Oliver Skipp
436,570,Abdul Fatawu
437,606,Will Alves
438,616,Ben Nelson
439,635,Bilal El Khannouss
440,694,Henry Cartwright
441,708,Thomas Wilson-Brown
442,726,Woyo Coulibaly
443,754,Ruud van Nistelrooij
444,792,Jeremy Monga
445,796,Olabade Aluko
446,797,Jake Evans
447,802,Sammy Braybrooke
448,310,Alisson Ramses Becker
449,311,Trent Alexander-Arnold
450,312,Stefan Bajčetić Maquieira
451,313,Conor Bradley
452,315,Bobby Clark
453,316,Darwin Núñez Ribeiro
454,317,Diogo Teixeira da Silva
455,318,Ben Doak
456,319,Harvey Elliott
457,320,Endo Wataru
458,321,Cody Gakpo
459,322,Joe Gomez
460,323,Ryan Gravenberch
461,324,Curtis Jones
462,325,Caoimhin Kelleher
463,326,Ibrahima Konaté
464,327,Luis Díaz
465,328,Mohamed Salah
466,329,Alexis Mac Allister
467,330,James McConnell
468,331,Tyler Morton
469,332,Nathaniel Phillips
470,333,Jarell Quansah
471,334,Rhys Williams
472,335,Andrew Robertson
473,336,Dominik Szoboszlai
474,337,Konstantinos Tsimikas
475,339,Virgil van Dijk
476,636,Federico Chiesa
477,660,Vítezslav Jaros
478,669,Harvey Davies
479,688,Treymaurice Nyoni
480,692,Amara Nallo
481,709,Jayden Danns
482,744,Arne Slot
483,340,Manuel Akanji
484,341,Nathan Aké
485,342,Bernardo Veiga de Carvalho e Silva
486,343,Oscar Bobb
487,344,Scott Carson
488,345,Kevin De Bruyne
489,346,Jérémy Doku
490,347,Ederson Santana de Moraes
491,348,Phil Foden
492,349,Jack Grealish
493,350,Joško Gvardiol
494,351,Erling Haaland
495,352,Julián Álvarez
496,353,João Cavaco Cancelo
497,354,Mateo Kovačić
498,355,Rico Lewis
499,356,Matheus Luiz Nunes
500,357,James McAtee
501,358,Stefan Ortega Moreno
502,360,Rodrigo 'Rodri' Hernandez
503,361,Rúben Gato Alves Dias
504,362,John Stones
505,363,Kyle Walker
506,571,Sávio 'Savinho' Moreira de Oliveira
507,607,Nico O'Reilly
508,625,Ilkay Gündogan
509,626,Issa Kaboré
510,671,Jacob Wright
511,672,Jahmai Simpson-Pusey
512,675,Josh Wilson-Esbrand
513,698,Divin Mubama
514,703,Max Alleyne
515,704,Spike Brits
516,732,Abdukodir Khusanov
517,733,Vitor de Oliveira Nunes dos Reis
518,736,Pep Guardiola
519,755,Omar Marmoush
520,765,Nico González
521,785,Claudio Echeverri
522,364,Amad Diallo
523,365,Antony Matheus dos Santos
524,366,Bruno Borges Fernandes
525,367,Altay Bayindir
526,368,Carlos Henrique Casimiro
527,369,Diogo Dalot Teixeira
528,370,Christian Eriksen
529,371,Jonny Evans
530,372,Alejandro Garnacho
531,373,Hannibal Mejbri
532,374,Tom Heaton
533,375,Rasmus Højlund
534,376,Victor Lindelöf
535,377,Harry Maguire
536,378,Kobbie Mainoo
537,379,Tyrell Malacia
538,380,Lisandro Martínez
539,381,Scott McTominay
540,382,Mason Mount
541,383,André Onana
542,384,Facundo Pellistri Rebollo
543,387,Luke Shaw
544,389,Joshua Zirkzee
545,572,Leny Yoro
546,593,Matthijs de Ligt
547,594,Noussair Mazraoui
548,613,Toby Collyer
549,648,Ethan Wheatley
550,652,Manuel Ugarte
551,658,Ayden Heaven
552,667,Jack Fletcher
553,670,Harry Amass
554,673,Jayce Fitzgerald
555,691,Godwill Kukonki
556,745,Ruben Filipe Marques Diogo Amorim
557,761,Elyh Harrison
558,766,Patrick Dorgu
559,776,Chido Obi-Martin
560,777,Tyler Fredricson
561,778,Jack Moorhouse
562,779,Sékou Koné
563,783,Hubert Graczyk
564,788,Dermot Mee
565,390,Alex Murphy
566,391,Miguel Almirón Rejala
567,392,Harvey Barnes
568,393,Sven Botman
569,394,Bruno Guimarães Rodriguez Moura
570,395,Dan Burn
571,396,Martin Dúbravka
572,398,Anthony Gordon
573,399,Lewis Hall
574,400,Isaac Hayden
575,401,Alexander Isak
576,402,Jacob Murphy
577,403,Joelinton Cássio Apolinário de Lira
578,404,Lloyd Kelly
579,405,Emil Krafth
580,406,Garang Kuol
581,407,Jamaal Lascelles
582,408,Jamal Lewis
583,409,Tino Livramento
584,410,Sean Longstaff
585,411,Lewis Miley
586,412,Odysseas Vlachodimos
587,413,Nick Pope
588,414,John Ruddy
589,415,Fabian Schär
590,416,Matt Targett
591,417,Sandro Tonali
592,418,Kieran Trippier
593,419,Joe White
594,420,Joe Willock
595,421,Callum Wilson
596,574,Miodrag Pivaš
597,590,William Osula
598,746,Eddie Howe
599,789,Sean Neave
600,26,Álex Moreno Lopera
601,422,Ola Aina
602,423,Elliot Anderson
603,424,Taiwo Awoniyi
604,425,Willy Boly
605,426,Josh Bowler
606,427,Carlos Miguel dos Santos Pereira
607,428,Eric da Silva Moreira
608,429,Danilo dos Santos de Oliveira
609,430,Emmanuel Dennis
610,431,Nicolás Domínguez
611,432,Anthony Elanga
612,433,Morgan Gibbs-White
613,434,Callum Hudson-Odoi
614,435,Alex Mighten
615,436,Murillo Santiago Costa dos Santos
616,437,Neco Williams
617,438,Omar Richards
618,439,Lewis O'Brien
619,440,Andrew Omobamidele
620,441,Jonathan Panzo
621,442,Ibrahim Sangaré
622,443,Matz Sels
623,444,Harry Toffolo
624,446,Hwang Ui-jo
625,447,Chris Wood
626,448,Joe Worrall
627,449,Ryan Yates
628,573,Nikola Milenković
629,596,João Pedro Ferreira Silva
630,620,Ramón Sosa
631,653,Felipe Rodrigues da Silva
632,706,Zach Abbott
633,721,Wayne Hennessey
634,747,Nuno Herlander Simões Espírito Santo
635,14,Aaron Ramsdale
636,27,Cameron Archer
637,188,Lesley Ugochukwu
638,397,Ryan Fraser
639,451,Samuel Amo-Ameyaw
640,452,Joe Aribo
641,453,Adam Armstrong
642,454,Gavin Bazunu
643,455,Jan Bednarek
644,456,Armel Bella-Kotchap
645,457,James Bree
646,458,Shea Charles
647,459,Samuel Edozie
648,460,Ronnie Edwards
649,461,Taylor Harwood-Bellis
650,462,Kamaldeen Sulemana
651,463,Adam Lallana
652,464,Juan Larios López
653,465,Mateusz Lis
654,466,Joe Lumley
655,467,Ryan Manning
656,468,Sékou Mara
657,469,Alex McCarthy
658,470,Paul Onuachu
659,471,Will Smallbone
660,472,Jack Stephens
661,473,Ross Stewart
662,474,Sugawara Yukinari
663,475,Charlie Taylor
664,476,Kyle Walker-Peters
665,477,Nathan Wood-Gordon
666,515,Maxwel Cornet
667,518,Flynn Downes
668,584,Ben Brereton Díaz
669,608,Tyler Dibling
670,623,Mateus Gonçalo Espanha Fernandes
671,693,Joseph O'Brien-Whitmarsh
672,718,Welington Damascena Santos
673,719,Joachim Kayi-Sanda
674,734,Albert Grønbæk
675,748,Simon Rusk
676,798,Jay Robinson
677,804,Jayden Moore
678,82,Dominic Solanke-Mitchell
679,478,Ashley Phillips
680,479,Brandon Austin
681,480,Rodrigo Bentancur
682,481,Lucas Bergvall
683,482,Yves Bissouma
684,483,Bryan Gil Salvatierra
685,484,Ben Davies
686,485,Alfie Devine
687,486,Radu Drăgușin
688,487,Emerson Leite de Souza Junior
689,488,Fraser Forster
690,489,Archie Gray
691,490,Pierre-Emile Højbjerg
692,491,Brennan Johnson
693,492,Dejan Kulusevski
694,493,Giovani Lo Celso
695,494,James Maddison
696,495,Pedro Porro
697,496,Sergio Reguilón
698,497,Richarlison de Andrade
699,498,Cristian Romero
700,499,Pape Matar Sarr
701,500,Dane Scarlett
702,502,Manor Solomon
703,503,Son Heung-min
704,504,Djed Spence
705,505,Destiny Udogie
706,506,Micky van de Ven
707,507,Alejo Véliz
708,508,Guglielmo Vicario
709,509,Timo Werner
710,510,Alfie Whiteman
711,609,Will Lankshear
712,610,Mikey Moore
713,612,Wilson Odobert
714,683,Callum Olusesi
715,684,Malachi Hardy
716,689,Luca Williams-Barnett
717,699,Alfie Dorrington
718,700,Maeson King
719,716,Antonín Kinsky
720,717,Min-Hyeok Yang
721,729,Damola Ajayi
722,749,Ange Postecoglou
723,760,Dante Cassanova
724,767,Kevin Danso
725,768,Mathys Tel
726,123,Evan Ferguson
727,388,Aaron Wan-Bissaka
728,511,Edson Álvarez Velázquez
729,512,Michail Antonio
730,513,Alphonse Areola
731,514,Jarrod Bowen
732,516,Vladimír Coufal
733,517,Aaron Cresswell
734,519,George Earthy
735,520,Emerson Palmieri dos Santos
736,521,Łukasz Fabiański
737,522,Wes Foderingham
738,523,Danny Ings
739,524,Max Kilman
740,525,Mohammed Kudus
741,526,Luis Guilherme Lira dos Santos
742,527,Lucas Tolentino Coelho de Lima
743,528,Konstantinos Mavropanos
744,529,Nayef Aguerd
745,530,Tomáš Souček
746,531,James Ward-Prowse
747,532,Kurt Zouma
748,576,Andy Irving
749,587,Crysencio Summerville
750,588,Guido Rodríguez
751,589,Niclas Füllkrug
752,591,Jean-Clair Todibo
753,643,Kaelan Casey
754,654,Carlos Soler
755,677,Ollie Scarles
756,686,Ezra Mayers
757,701,Lewis Orford
758,750,Graham Potter
759,204,Sam Johnstone
760,533,Rayan Aït-Nouri
761,534,Boubacar Traoré
762,535,Jean-Ricner Bellegarde
763,536,Daniel Bentley
764,537,Francisco Jorge Tomás Oliveira
765,538,Tawanda Chirewa
766,539,Leon Chiwome
767,540,Luke Cundle
768,541,Matheus Santos Carneiro Da Cunha
769,542,Craig Dawson
770,543,Matt Doherty
771,544,Tommy Doyle
772,545,Fábio Silva
773,546,Nathan Fraser
774,547,Enso González
775,548,Gonçalo Manuel Ganchinho Guedes
776,549,Hugo Bueno López
777,550,Hwang Hee-chan
778,551,Joe Hodge
779,552,Ki-Jana Hoever
780,553,João Victor Gomes da Silva
781,554,José Malheiro de Sá
782,555,Saša Kalajdžić
783,556,Tom King
784,557,Mario Lemina
785,558,Yerson Mosquera
786,559,Nélson Cabral Semedo
787,561,Pedro Cardoso de Lima
788,562,Daniel Castelo Podence
789,563,Rodrigo Martins Gomes
790,564,Santiago Bueno
791,565,Pablo Sarabia
792,566,Jørgen Strand Larsen
793,567,Toti António Gomes
794,637,Bastien Meupiyou
795,642,André Trindade da Costa Neto
796,655,Carlos Roberto Forbs Borges
797,664,Alfie Pond
798,682,Tom Edozie
799,711,Wes Okoduwa
800,720,Emmanuel Agbadou
801,751,Vítor Manuel de Oliveira Lopes Pereira
802,769,Nasser Djiga
803,770,Marshall Munetsi
804,784,Mateus Mané
805,,Folarin Balogun
806,,Cédric Alves Soares
807,,Mohamed Elneny
808,,Marcus Oliveira Alencar
809,,Nicolas Pépé
810,,Rúnar Alex Rúnarsson
811,,Takehiro Tomiyasu
812,,Granit Xhaka
813,,Charles Sagoe
814,,Reuell Walters
815,,Bradley Ibrahim
816,,Mauro Bandeira
817,,James Sweet
818,,Alexandre Moreno Lopera
819,,Calum Chambers
820,,Philippe Coutinho Correia
821,,Keinan Davis
822,,Douglas Luiz Soares de Paulo
823,,Jaden Philogene-Bidace
824,,Morgan Sanson
825,,Bertrand Traoré
826,,Wesley Moraes Ferreira da Silva
827,,Nicolò Zaniolo
828,,Clément Lenglet
829,,Sam Proctor
830,,Tommi O'Reilly
831,,James Wright
832,,Finley Munroe
833,,Lander Emery
834,,Siriki Dembélé
835,,Ryan Fredericks
836,,Gavin Kilkenny
837,,Jamal Lowe
838,,Emiliano Marcondes
839,,Kieffer Moore
840,,Ben Pearson
841,,Darren Randolph
842,,Joe Rothwell
843,,Dominic Solanke
844,,Ionuț Radu
845,,Ben Greenwood
846,,Michael Dacosta Gonzalez
847,,Ellery Balcombe
848,,Shandon Baptiste
849,,Mads Bech Sørensen
850,,Mads Bidstrup
851,,Sergi Canós Tenés
852,,Matthew Cox
853,,Halil Dervişoğlu
854,,Charlie Goode
855,,Thomas Strakosha
856,,Yegor Yarmoliuk
857,,Michael Olakigbe
858,,Saman Ghoddos
859,,Ji-Soo Kim
860,,Valintino Adedokun
861,,Vincent Angelini
862,,Yunus Konak
863,,Steven Alzate
864,,Aaron Connolly
865,,Michał Karbownik
866,,Tom McGill
867,,Kaoru Mitoma
868,,Kjell Scherpen
869,,Andi Zeqiri
870,,Anssumane Fati Vieira
871,,Ben Jackson
872,,Joshua Duffus
873,,Leigh Kavanagh
874,,Luca Barrington
875,,Samy Chouchane
876,,Noël Atom
877,,Enock Agyei
878,,Ameen Al-Dakhil
879,,Samuel Bastien
880,,Manuel Benson Hedilazio
881,,Jordan Beyer
882,,Josh Brownhill
883,,Darko Churlinov
884,,Jack Cork
885,,Dara Costelloe
886,,Josh Cullen
887,,CJ Egan-Riley
888,,Hjalmar Ekdal
889,,Lyle Foster
890,,Denis Franchi
891,,Jóhann Berg Gudmundsson
892,,Luke McNally
893,,Michael Obafemi
894,,Bailey Peacock-Farrell
895,,Connor Roberts
896,,Jay Rodriguez
897,,Bobby Thomas
898,,Scott Twine
899,,Lawrence Vigouroux
900,,Victor da Silva
901,,Wout Weghorst
902,,Anass Zaroury
903,,Zeki Amdouni
904,,James Trafford
905,,Nathan Redmond
906,,Luca Koleosho
907,,Jacob Bruun Larsen
908,,Owen Dodgson
909,,Hannes Delcroix
910,,Aaron Ramsey
911,,Han-Noah Massengo
912,,Mike Trésor
913,,Lorenz Assignon
914,,Maxime Esteve
915,,Ethan Ampadu
916,,Pierre-Emerick Aubameyang
917,,César Azpilicueta
918,,Abdul Rahman Baba
919,,Christian Pulisic
920,,Gabriel Słonina
921,,Thiago Emiliano da Silva
922,,Hakim Ziyech
923,,Mason Burstow
924,,Bashir Humphreys
925,,Eddie Beach
926,,Diego Manuel Jadon da Silva Moreira
927,,Ronnie Stutter
928,,Alex Matos
929,,Josh Brooking
930,,Leo Castledine
931,,Ollie Harrison
932,,Jimi Tauriainen
933,,Teddy Sharman-Lowe
934,,Kiano Dyer
935,,Ted Curd
936,,Zak Sturge
937,,Vicente Guaita
938,,Michael Olise
939,,Luke Plange
940,,Jairo Riedewald
941,,James Tomkins
942,,Joe Whitworth
943,,John-Kymani Gordon
944,,Ademola Ola-Adebomi
945,,Jadan Raymond
946,,Tayo Adaramola
947,,Roshaun Mathurin
948,,André Tavares Gomes
949,,Seamus Coleman
950,,Dele Alli
951,,Jean-Philippe Gbamin
952,,Demarai Gray
953,,Ellis Simms
954,,Andy Lonergan
955,,Arnaut Danjuma Groeneveld
956,,Thomas Cannon
957,,Tyler Onyango
958,,Mackenzie Hunt
959,,Elijah Campbell
960,,Lewis Warrington
961,,Billy Crellin
962,,Ivan Neves Abreu Cavaleiro
963,,Tyrese Francois
964,,Anthony Knockaert
965,,Terence Kongolo
966,,Aleksandar Mitrović
967,,João Palhinha Gonçalves
968,,Marek Rodák
969,,Luc De Fougerolles
970,,Matthew Dibley-Dias
971,,Fodé Ballo-Touré
972,,Devan Tanton
973,,Kristian Sekularac
974,,Joshua King
975,,Adrián San Miguel del Castillo
976,,Stefan Bajcetic
977,,Fabio Henrique Tavares
978,,Jordan Henderson
979,,Joel Matip
980,,Thiago Alcántara do Nascimento
981,,Wataru Endo
982,,Luke Chambers
983,,Callum Scanlon
984,,Marcelo de Araújo Pitaluga Filho
985,,Owen Beck
986,,Kaide Gordon
987,,Lewis Koumas
988,,Fabian Mrozek
989,,Albert Sambi Lokonga
990,,Marvelous Nakamba
991,,Elijah Adebayo
992,,Mads Juel Andersen
993,,Amari'i Bell
994,,Luke Berry
995,,Reece Burke
996,,Allan Campbell
997,,Jordan Clark
998,,Alfie Doughty
999,,Luke Freeman
1000,,Matt Macey
1001,,John McAtee
1002,,Carlos Mendes Gomes
1003,,Carlton Morris
1004,,Admiral Muskwe
1005,,Fred Onyedinma
1006,,Gabriel Osho
1007,,Aribim Pepple
1008,,Dion Pereira
1009,,Dan Potts
1010,,Glen Rea
1011,,James Shea
1012,,Joe Taylor
1013,,Elliot Thorpe
1014,,Jack Walton
1015,,Louie Watson
1016,,Cauley Woodrow
1017,,Teden Mengi
1018,,Ryan Giles
1019,,Tom Lockyer
